"","datetime","q_cms_wb","NO3","TP","NO3_source","TP_source","DOC"
"1496",2022-10-16 13:45:00,0.871203689,0.006903292,0.007345147,"sensor","sensor",3.61881
"1497",2022-10-16 14:00:00,0.824125787,0.004861721,9e-04,"sensor","sensor",3.61353
"1498",2022-10-16 14:15:00,0.794059047,0.018697787,0.003031669,"sensor","sensor",3.623468
"1499",2022-10-16 14:30:00,0.824125787,0.012312212,0.005298875,"sensor","sensor",3.595555
"1500",2022-10-16 14:45:00,0.808963318,0.003785015,0.00722954,"sensor","sensor",3.607857
"1501",2022-10-16 15:00:00,0.839550555,0.012334345,0.00509362,"sensor","sensor",3.586871
"1502",2022-10-16 15:15:00,0.779408932,0.010687632,9e-04,"sensor","sensor",3.564837
"1503",2022-10-16 15:30:00,0.794059047,0.015970795,0.004421755,"sensor","sensor",3.562349
"1504",2022-10-16 15:45:00,0.779408932,0.007611483,0.005506019,"sensor","sensor",3.535679
"1505",2022-10-16 16:00:00,0.76500899,0.014305114,0.001955202,"sensor","sensor",3.551313
"1506",2022-10-16 16:15:00,0.76500899,0.0055025,0.007623172,"sensor","sensor",3.570711
"1507",2022-10-16 16:30:00,0.750855291,0.020219629,9e-04,"sensor","sensor",3.545537
"1508",2022-10-16 16:45:00,0.736943966,0.009966816,9e-04,"sensor","sensor",3.542213
"1509",2022-10-16 17:00:00,0.683646894,0.007520095,0.007342704,"sensor","sensor",3.517132
"1510",2022-10-16 17:15:00,0.696626342,0.006610853,0.002272552,"sensor","sensor",3.500203
"1511",2022-10-16 17:30:00,0.658355955,0.012317337,0.002507032,"sensor","sensor",3.507254
"1512",2022-10-16 17:45:00,0.683646894,0.008925258,0.00513614,"sensor","sensor",3.511281
"1513",2022-10-16 18:00:00,0.696626342,0.013277171,0.002648052,"sensor","sensor",3.509598
"1514",2022-10-16 18:15:00,0.709833225,0.014626973,9e-04,"sensor","sensor",3.505766
"1515",2022-10-16 18:30:00,0.670891281,0.003765714,9e-04,"sensor","sensor",3.484583
"1516",2022-10-16 18:45:00,0.646037416,0.009010302,9e-04,"sensor","sensor",3.486225
"1517",2022-10-16 19:00:00,0.696626342,0.007412951,0.003977461,"sensor","sensor",3.489954
"1518",2022-10-16 19:15:00,0.633932219,0.007999009,0.006586422,"sensor","sensor",3.480971
"1519",2022-10-16 19:30:00,0.633932219,0.005750233,0.001943471,"sensor","sensor",3.481257
"1520",2022-10-16 19:45:00,0.633932219,0.010385388,0.002890709,"sensor","sensor",3.465393
"1521",2022-10-16 20:00:00,0.670891281,0.007270109,0.003157863,"sensor","sensor",3.464537
"1522",2022-10-16 20:15:00,0.622036967,0.003922345,0.007839979,"sensor","sensor",3.439845
"1523",2022-10-16 20:30:00,0.622036967,0.004077317,0.003504368,"sensor","sensor",3.441554
"1524",2022-10-16 20:45:00,0.646037416,0.007721435,0.003318416,"sensor","sensor",3.470307
"1525",2022-10-16 21:00:00,0.683646894,0.00402608,9e-04,"sensor","sensor",3.415657
"1526",2022-10-16 21:15:00,0.683646894,0.004948346,0.002013996,"sensor","sensor",3.415801
"1527",2022-10-16 21:30:00,0.670891281,0.009806818,0.002188195,"sensor","sensor",3.398741
"1528",2022-10-16 21:45:00,0.670891281,0.009126826,0.005906293,"sensor","sensor",3.421096
"1529",2022-10-16 22:00:00,0.696626342,0.005328676,0.002754335,"sensor","sensor",3.407138
"1530",2022-10-16 22:15:00,0.709833225,0.009309337,0.002342949,"sensor","sensor",3.394734
"1531",2022-10-16 22:30:00,0.683646894,0.007867645,9e-04,"sensor","sensor",3.371832
"1532",2022-10-16 22:45:00,0.670891281,0.01803341,0.002574654,"sensor","sensor",3.385965
"1533",2022-10-16 23:00:00,0.696626342,0.009733721,0.003778254,"sensor","sensor",3.392359
"1534",2022-10-16 23:15:00,0.683646894,0.010897772,9e-04,"sensor","sensor",3.368467
"1535",2022-10-16 23:30:00,0.683646894,0.010963035,9e-04,"sensor","sensor",3.383868
"1536",2022-10-16 23:45:00,0.683646894,0.006914407,0.003550833,"sensor","sensor",3.371722
"1537",2022-10-17 00:00:00,0.696626342,0.01219407,0.006858846,"sensor","sensor",3.344508
"1538",2022-10-17 00:15:00,0.736943966,0.008271478,0.009349691,"sensor","sensor",3.32676
"1539",2022-10-17 00:30:00,0.723271197,0.018572736,9e-04,"sensor","sensor",3.338485
"1540",2022-10-17 00:45:00,0.709833225,0.010853176,0.00422061,"sensor","sensor",3.356436
"1541",2022-10-17 01:00:00,0.670891281,0.004172191,0.008696479,"sensor","sensor",3.349071
"1542",2022-10-17 01:15:00,0.709833225,0.014154207,0.004305717,"sensor","sensor",3.353324
"1543",2022-10-17 01:30:00,0.683646894,0.009106868,0.008884197,"sensor","sensor",3.34528
"1544",2022-10-17 01:45:00,0.709833225,0.010139437,0.003086656,"sensor","sensor",3.342722
"1545",2022-10-17 02:00:00,0.683646894,0.009763647,0.00722652,"sensor","sensor",3.333727
"1546",2022-10-17 02:15:00,0.670891281,0.013283431,0.003483729,"sensor","sensor",3.3334
"1547",2022-10-17 02:30:00,0.683646894,0.01613765,0.003511721,"sensor","sensor",3.304868
"1548",2022-10-17 02:45:00,0.658355955,0.009700107,0.00751186,"sensor","sensor",3.293537
"1549",2022-10-17 03:00:00,0.670891281,0.01291614,0.002392753,"sensor","sensor",3.311251
"1550",2022-10-17 03:15:00,0.658355955,0.015554192,0.006252997,"sensor","sensor",3.302243
"1551",2022-10-17 03:30:00,0.658355955,0.016768044,0.007071069,"sensor","sensor",3.292924
"1552",2022-10-17 03:45:00,0.683646894,0.005774031,0.008343217,"sensor","sensor",3.29103
"1553",2022-10-17 04:00:00,NA,0.013555262,9e-04,"sensor","sensor",3.26642
"1554",2022-10-17 04:15:00,0.646037416,0.016223484,0.002523471,"sensor","sensor",3.275392
"1555",2022-10-17 04:30:00,0.658355955,0.022553797,0.005924661,"sensor","sensor",3.303678
"1556",2022-10-17 04:45:00,0.646037416,0.014894333,0.004969227,"sensor","sensor",3.259576
"1557",2022-10-17 05:00:00,0.622036967,0.011161222,0.009813464,"sensor","sensor",3.255795
"1558",2022-10-17 05:15:00,0.633932219,0.010986142,0.009615553,"sensor","sensor",3.246596
"1559",2022-10-17 05:30:00,0.646037416,0.023302662,0.004619916,"sensor","sensor",3.235385
"1560",2022-10-17 05:45:00,0.622036967,0.01766685,0.003031099,"sensor","sensor",3.241161
"1561",2022-10-17 06:00:00,0.610348311,0.015356031,0.005127214,"sensor","sensor",3.227412
"1562",2022-10-17 06:15:00,0.633932219,0.019399915,9e-04,"sensor","sensor",3.200069
"1563",2022-10-17 06:30:00,0.633932219,0.019005459,0.003911837,"sensor","sensor",3.220151
"1564",2022-10-17 06:45:00,0.622036967,0.014631385,0.009431147,"sensor","sensor",3.240914
"1565",2022-10-17 07:00:00,0.622036967,0.017229356,0.005834825,"sensor","sensor",3.213125
"1566",2022-10-17 07:15:00,0.646037416,0.007438451,0.009751982,"sensor","sensor",3.209876
"1567",2022-10-17 07:30:00,0.633932219,0.015354716,0.008435295,"sensor","sensor",3.221892
"1568",2022-10-17 07:45:00,0.633932219,0.019415128,0.002325185,"sensor","sensor",3.182907
"1569",2022-10-17 08:00:00,0.598862954,0.017921756,0.006370703,"sensor","sensor",3.200103
"1570",2022-10-17 08:15:00,0.587577643,0.013099489,0.009921772,"sensor","sensor",3.21013
"1571",2022-10-17 08:30:00,0.598862954,0.018322098,0.003262169,"sensor","sensor",3.190994
"1572",2022-10-17 08:45:00,0.610348311,0.016709117,0.006391728,"sensor","sensor",3.184609
"1573",2022-10-17 09:00:00,0.610348311,0.011500682,0.010270522,"sensor","sensor",3.181239
"1574",2022-10-17 09:15:00,0.576489177,0.015638634,0.009923154,"sensor","sensor",3.177345
"1575",2022-10-17 09:30:00,0.587577643,0.014883782,0.007161444,"sensor","sensor",3.152475
"1576",2022-10-17 09:45:00,0.587577643,0.017015575,0.006039596,"sensor","sensor",3.166163
"1577",2022-10-17 10:00:00,0.610348311,0.021073795,0.009685034,"sensor","sensor",3.172807
"1578",2022-10-17 10:15:00,0.576489177,0.014910674,0.010722664,"sensor","sensor",3.159118
"1579",2022-10-17 10:30:00,0.610348311,0.01841311,0.009836686,"sensor","sensor",3.154135
"1580",2022-10-17 10:45:00,0.598862954,0.020898335,0.008205151,"sensor","sensor",3.145973
"1581",2022-10-17 11:00:00,0.576489177,0.014009041,0.013735435,"sensor","sensor",3.127521
"1582",2022-10-17 11:15:00,0.554890195,0.022461624,0.005814473,"sensor","sensor",3.115081
"1583",2022-10-17 11:30:00,0.576489177,0.012580287,0.010824783,"sensor","sensor",3.125138
"1584",2022-10-17 11:45:00,0.598862954,0.008028793,0.012820961,"sensor","sensor",3.12603
"1585",2022-10-17 12:00:00,0.587577643,0.020650771,0.007457494,"sensor","sensor",3.126635
"1586",2022-10-17 12:15:00,0.554890195,0.020200248,0.006293563,"sensor","sensor",3.121095
"1587",2022-10-17 12:30:00,0.544373503,0.019289619,0.007938052,"sensor","sensor",3.135496
"1588",2022-10-17 12:45:00,0.565594397,0.020360951,0.004371952,"sensor","sensor",3.110859
"1589",2022-10-17 13:00:00,0.544373503,0.017858426,0.009121987,"sensor","sensor",3.109469
"1590",2022-10-17 13:15:00,0.504122118,0.011513443,0.008886938,"sensor","sensor",3.092847
"1591",2022-10-17 13:30:00,0.485045056,0.01095746,0.007148496,"sensor","sensor",3.104235
"1592",2022-10-17 13:45:00,0.504122118,0.010865761,0.006931326,"sensor","sensor",3.12991
"1593",2022-10-17 14:00:00,0.448876839,0.009348239,0.00794076,"sensor","sensor",3.116048
"1594",2022-10-17 14:15:00,0.440232932,0.00603669,0.006900044,"sensor","sensor",3.102273
"1595",2022-10-17 14:30:00,0.440232932,0.004351113,0.007493961,"sensor","sensor",NA
"1596",2022-10-17 14:45:00,0.423404814,0.009677011,0.009180908,"sensor","sensor",3.122098
"1597",2022-10-17 15:00:00,0.431743099,0.008965562,0.01258688,"sensor","sensor",3.101929
"1598",2022-10-17 15:15:00,0.440232932,0.014898081,0.006314457,"sensor","sensor",3.093857
"1599",2022-10-17 15:30:00,0.423404814,0.010051283,0.002723589,"sensor","sensor",3.076878
"1600",2022-10-17 15:45:00,0.391517973,0.004265665,0.008547754,"sensor","sensor",3.088438
"1601",2022-10-17 16:00:00,0.431743099,0.009243503,0.008928461,"sensor","sensor",3.066148
"1602",2022-10-17 16:15:00,0.407172979,0.007481297,0.002449133,"sensor","sensor",3.075537
"1603",2022-10-17 16:30:00,0.391517973,0.010065145,9e-04,"sensor","sensor",3.087889
"1604",2022-10-17 16:45:00,0.399274566,0.013769764,9e-04,"sensor","sensor",3.072978
"1605",2022-10-17 17:00:00,0.399274566,0.007709321,0.009776132,"sensor","sensor",3.051803
"1606",2022-10-17 17:15:00,0.391517973,0.010326608,0.003458869,"sensor","sensor",3.086281
"1607",2022-10-17 17:30:00,0.383900861,0.015969407,9e-04,"sensor","sensor",3.085984
"1608",2022-10-17 17:45:00,0.407172979,0.003937221,0.009941264,"sensor","sensor",3.090428
"1609",2022-10-17 18:00:00,0.399274566,0.002037154,0.006248778,"sensor","sensor",3.080101
"1610",2022-10-17 18:15:00,0.376420922,0.002144682,0.008487316,"sensor","sensor",3.077639
"1611",2022-10-17 18:30:00,0.376420922,0.004388556,0.002306274,"sensor","sensor",3.110453
"1612",2022-10-17 18:45:00,0.407172979,0.00241591,0.005895576,"sensor","sensor",3.107633
"1613",2022-10-17 19:00:00,0.399274566,0.004996165,0.005431783,"sensor","sensor",3.09445
"1614",2022-10-17 19:15:00,0.383900861,0.005339053,0.004975197,"sensor","sensor",3.113295
"1615",2022-10-17 19:30:00,0.391517973,0.004842226,0.009799516,"sensor","sensor",3.122682
"1616",2022-10-17 19:45:00,0.369075887,0.003857117,0.003292786,"sensor","sensor",3.132121
"1617",2022-10-17 20:00:00,0.391517973,0.006792546,0.004238424,"sensor","sensor",3.140307
"1618",2022-10-17 20:15:00,0.423404814,0.002037154,0.009930364,"sensor","sensor",3.122022
"1619",2022-10-17 20:30:00,0.415215591,0.002037154,0.007950242,"sensor","sensor",3.150512
"1620",2022-10-17 20:45:00,0.415215591,0.003291313,0.005179246,"sensor","sensor",3.118188
"1621",2022-10-17 21:00:00,0.415215591,0.006088998,0.007132486,"sensor","sensor",3.127801
"1622",2022-10-17 21:15:00,0.431743099,0.003185642,0.002511064,"sensor","sensor",3.139153
"1623",2022-10-17 21:30:00,0.407172979,0.008857229,0.005087197,"sensor","sensor",3.121069
"1624",2022-10-17 21:45:00,0.415215591,0.002037154,0.003384969,"sensor","sensor",3.136743
"1625",2022-10-17 22:00:00,0.448876839,0.002037154,0.007052103,"sensor","sensor",3.121653
"1626",2022-10-17 22:15:00,0.457677384,0.004797478,0.008499148,"sensor","sensor",3.132926
"1627",2022-10-17 22:30:00,0.466637167,0.002327476,0.004134653,"sensor","sensor",3.115456
"1628",2022-10-17 22:45:00,0.457677384,0.009581054,0.008357301,"sensor","sensor",3.111708
"1629",2022-10-17 23:00:00,0.466637167,0.002997182,0.008137634,"sensor","sensor",3.122262
"1630",2022-10-17 23:15:00,0.448876839,0.002037154,0.004926659,"sensor","sensor",3.108665
"1631",2022-10-17 23:30:00,0.466637167,0.007134094,0.00943723,"sensor","sensor",3.108825
"1632",2022-10-17 23:45:00,0.475758831,0.004715957,0.007126711,"sensor","sensor",3.100426
"1633",2022-10-18 00:00:00,0.457677384,0.010024378,0.005030272,"sensor","sensor",3.117411
"1634",2022-10-18 00:15:00,0.466637167,0.009367425,0.008372389,"sensor","sensor",3.068967
"1635",2022-10-18 00:30:00,0.485045056,0.008462112,0.008931472,"sensor","sensor",3.130549
"1636",2022-10-18 00:45:00,0.485045056,0.00979741,0.005200412,"sensor","sensor",3.125419
"1637",2022-10-18 01:00:00,0.485045056,0.002037154,0.010879141,"sensor","sensor",3.104555
"1638",2022-10-18 01:15:00,0.513918522,0.003829157,0.005691727,"sensor","sensor",3.117953
"1639",2022-10-18 01:30:00,0.466637167,0.002037154,0.009131113,"sensor","sensor",3.121199
"1640",2022-10-18 01:45:00,0.494498564,0.002037154,0.007088173,"sensor","sensor",3.123058
"1641",2022-10-18 02:00:00,0.475758831,0.003035822,0.003806328,"sensor","sensor",3.112603
"1642",2022-10-18 02:15:00,0.440232932,0.008771865,0.004419778,"sensor","sensor",3.120745
"1643",2022-10-18 02:30:00,0.475758831,0.002180459,0.008970509,"sensor","sensor",3.144875
"1644",2022-10-18 02:45:00,0.466637167,0.003841208,0.011026773,"sensor","sensor",3.13195
"1645",2022-10-18 03:00:00,0.475758831,0.004408674,0.008433928,"sensor","sensor",3.157846
"1646",2022-10-18 03:15:00,0.466637167,0.007099817,0.00334898,"sensor","sensor",3.142806
"1647",2022-10-18 03:30:00,0.448876839,0.010040493,0.004896665,"sensor","sensor",3.167595
"1648",2022-10-18 03:45:00,0.457677384,0.002037154,0.010515751,"sensor","sensor",3.16382
"1649",2022-10-18 04:00:00,NA,0.007644296,0.003837958,"sensor","sensor",3.176584
"1650",2022-10-18 04:15:00,0.475758831,0.002037154,0.006270206,"sensor","sensor",3.171497
"1651",2022-10-18 04:30:00,0.485045056,0.002945871,0.005981593,"sensor","sensor",3.180334
"1652",2022-10-18 04:45:00,0.466637167,0.002037154,0.009029376,"sensor","sensor",3.181806
"1653",2022-10-18 05:00:00,0.448876839,0.002037154,0.008846046,"sensor","sensor",3.170692
"1654",2022-10-18 05:15:00,0.457677384,0.004563864,0.006592141,"sensor","sensor",3.163315
"1655",2022-10-18 05:30:00,0.494498564,0.010577891,0.001825716,"sensor","sensor",3.172814
"1656",2022-10-18 05:45:00,0.475758831,0.005277465,0.010150952,"sensor","sensor",3.153287
"1657",2022-10-18 06:00:00,0.457677384,0.004164566,0.009088383,"sensor","sensor",3.184935
"1658",2022-10-18 06:15:00,0.504122118,0.003113613,0.009163015,"sensor","sensor",3.18399
"1659",2022-10-18 06:30:00,0.513918522,0.002037154,0.005414484,"sensor","sensor",3.18558
"1660",2022-10-18 06:45:00,0.523890621,0.013424945,9e-04,"sensor","sensor",3.182237
"1661",2022-10-18 07:00:00,0.504122118,0.004269436,0.003944611,"sensor","sensor",3.191702
"1662",2022-10-18 07:15:00,0.523890621,0.002037154,0.006382934,"sensor","sensor",3.198072
"1663",2022-10-18 07:30:00,0.534041304,0.006137675,0.010905991,"sensor","sensor",3.182871
"1664",2022-10-18 07:45:00,0.513918522,0.002037154,0.008620936,"sensor","sensor",3.180562
"1665",2022-10-18 08:00:00,0.513918522,0.002037154,0.007399,"sensor","sensor",3.195702
"1666",2022-10-18 08:15:00,0.523890621,0.002037154,0.009638785,"sensor","sensor",3.178681
"1667",2022-10-18 08:30:00,0.523890621,0.002037154,9e-04,"sensor","sensor",3.194898
"1668",2022-10-18 08:45:00,0.534041304,0.003442635,0.005560915,"sensor","sensor",3.188618
"1669",2022-10-18 09:00:00,0.523890621,0.002037154,0.007841708,"sensor","sensor",3.163373
"1670",2022-10-18 09:15:00,0.544373503,0.002037154,0.005338354,"sensor","sensor",3.182527
"1671",2022-10-18 09:30:00,0.513918522,0.002037154,0.006801839,"sensor","sensor",3.173615
"1672",2022-10-18 09:45:00,0.534041304,0.003227082,0.008248529,"sensor","sensor",3.169983
"1673",2022-10-18 10:00:00,0.523890621,0.005034845,0.004004556,"sensor","sensor",3.162914
"1674",2022-10-18 10:15:00,0.534041304,0.002037154,0.004508664,"sensor","sensor",3.201427
"1675",2022-10-18 10:30:00,0.513918522,0.002037154,0.010996442,"sensor","sensor",3.199105
"1676",2022-10-18 10:45:00,0.504122118,0.002037154,0.009179967,"sensor","sensor",3.175862
"1677",2022-10-18 11:00:00,0.523890621,0.007952693,0.003279558,"sensor","sensor",3.223263
"1678",2022-10-18 11:15:00,0.504122118,0.002037154,0.010167077,"sensor","sensor",3.222232
"1679",2022-10-18 11:30:00,0.504122118,0.002037154,0.005826793,"sensor","sensor",3.25084
"1680",2022-10-18 11:45:00,0.513918522,0.002037154,0.008795918,"sensor","sensor",3.283667
"1681",2022-10-18 12:00:00,0.523890621,0.004518318,0.00562647,"sensor","sensor",3.272659
"1682",2022-10-18 12:15:00,0.513918522,0.002037154,0.010590105,"sensor","sensor",3.295676
"1683",2022-10-18 12:30:00,0.504122118,0.002037154,0.007675412,"sensor","sensor",3.290289
"1684",2022-10-18 12:45:00,0.504122118,0.002037154,0.00523858,"sensor","sensor",3.328097
"1685",2022-10-18 13:00:00,0.485045056,0.002037154,0.007091147,"sensor","sensor",3.352163
"1686",2022-10-18 13:15:00,0.485045056,0.002037154,0.00572071,"sensor","sensor",3.386979
"1687",2022-10-18 13:30:00,0.504122118,0.002037154,0.006797175,"sensor","sensor",3.427814
"1688",2022-10-18 13:45:00,0.504122118,0.002037154,0.005225936,"sensor","sensor",3.477027
"1689",2022-10-18 14:00:00,0.523890621,0.002037154,0.006384229,"sensor","sensor",3.520577
"1690",2022-10-18 14:15:00,0.523890621,0.002037154,0.00444758,"sensor","sensor",3.580837
"1691",2022-10-18 14:30:00,0.523890621,0.002037154,0.006697337,"sensor","sensor",3.619781
"1692",2022-10-18 14:45:00,0.523890621,0.002037154,0.007516593,"sensor","sensor",3.648624
"1693",2022-10-18 15:00:00,0.534041304,0.002037154,0.003243991,"sensor","sensor",3.689494
"1694",2022-10-18 15:15:00,0.534041304,0.002037154,0.006452252,"sensor","sensor",3.742515
"1695",2022-10-18 15:30:00,0.544373503,0.002037154,0.011899859,"sensor","sensor",3.813315
"1696",2022-10-18 15:45:00,0.565594397,0.002037154,0.010541712,"sensor","sensor",3.784864
"1697",2022-10-18 16:00:00,0.598862954,0.002037154,0.008286757,"sensor","sensor",3.817682
"1698",2022-10-18 16:15:00,0.576489177,0.002037154,0.00679389,"sensor","sensor",3.812205
"1699",2022-10-18 16:30:00,0.576489177,0.002037154,0.007922443,"sensor","sensor",3.797022
"1700",2022-10-18 16:45:00,0.598862954,0.002037154,0.011062037,"sensor","sensor",3.82039
"1701",2022-10-18 17:00:00,0.670891281,0.002037154,0.003135545,"sensor","sensor",3.81711
"1702",2022-10-18 17:15:00,0.709833225,0.002037154,0.008475725,"sensor","sensor",3.806824
"1703",2022-10-18 17:30:00,0.736943966,0.002037154,0.013642318,"sensor","sensor",3.840324
"1704",2022-10-18 17:45:00,0.808963318,0.002037154,0.009419859,"sensor","sensor",3.818063
"1705",2022-10-18 18:00:00,0.903956724,0.002037154,0.007097227,"sensor","sensor",3.801836
"1706",2022-10-18 18:15:00,0.937844648,0.002037154,0.013570239,"sensor","sensor",3.834103
"1707",2022-10-18 18:30:00,1.027768412,0.002037154,0.012054331,"sensor","sensor",3.802221
"1708",2022-10-18 18:45:00,1.085480966,0.002037154,0.006531417,"sensor","sensor",3.801291
"1709",2022-10-18 19:00:00,1.188366173,0.002037154,0.011859864,"sensor","sensor",3.803209
"1710",2022-10-18 19:15:00,1.209995166,0.002037154,0.006421408,"sensor","sensor",3.810955
"1711",2022-10-18 19:30:00,1.371890867,0.002037154,0.004088727,"sensor","sensor",3.787045
"1712",2022-10-18 19:45:00,1.34759812,0.002037154,0.009573281,"sensor","sensor",3.770822
"1713",2022-10-18 20:00:00,1.323703497,0.002037154,0.008388683,"sensor","sensor",3.77253
"1714",2022-10-18 20:15:00,1.34759812,0.002037154,0.007060923,"sensor","sensor",3.789695
"1715",2022-10-18 20:30:00,1.300201,0.002037154,0.008170589,"sensor","sensor",3.774411
"1716",2022-10-18 20:45:00,1.300201,0.002037154,0.007930101,"sensor","sensor",3.758363
"1717",2022-10-18 21:00:00,1.371890867,0.002037154,0.008021839,"sensor","sensor",3.756832
"1718",2022-10-18 21:15:00,1.23198751,0.002037154,0.007129825,"sensor","sensor",3.764314
"1719",2022-10-18 21:30:00,1.277084712,0.002037154,0.008335406,"sensor","sensor",3.743384
"1720",2022-10-18 21:45:00,1.167095012,0.002037154,0.007039663,"sensor","sensor",3.733626
"1721",2022-10-18 22:00:00,1.167095012,0.002037154,0.002475567,"sensor","sensor",3.719269
"1722",2022-10-18 22:15:00,1.209995166,0.002037154,0.00482414,"sensor","sensor",3.703992
"1723",2022-10-18 22:30:00,1.209995166,0.002037154,0.007779584,"sensor","sensor",3.684736
"1724",2022-10-18 22:45:00,1.167095012,0.002037154,0.010835912,"sensor","sensor",3.700493
"1725",2022-10-18 23:00:00,1.146176241,0.002037154,0.007782613,"sensor","sensor",3.662251
"1726",2022-10-18 23:15:00,1.167095012,0.002037154,0.009924169,"sensor","sensor",3.666796
"1727",2022-10-18 23:30:00,1.146176241,0.002037154,0.008946273,"sensor","sensor",3.682808
"1728",2022-10-18 23:45:00,1.167095012,0.002037154,0.008213909,"sensor","sensor",3.659641
"1729",2022-10-19 00:00:00,1.167095012,0.002037154,0.011253148,"sensor","sensor",3.654488
"1730",2022-10-19 00:15:00,1.085480966,0.002037154,0.007405196,"sensor","sensor",3.627568
"1731",2022-10-19 00:30:00,1.085480966,0.002037154,0.00868949,"sensor","sensor",3.606925
"1732",2022-10-19 00:45:00,1.125604492,0.002037154,0.006847238,"sensor","sensor",3.611986
"1733",2022-10-19 01:00:00,1.085480966,0.002037154,0.008714205,"sensor","sensor",3.607651
"1734",2022-10-19 01:15:00,1.046682974,0.002037154,0.0091908,"sensor","sensor",3.597719
"1735",2022-10-19 01:30:00,1.065918824,0.002037154,0.005296999,"sensor","sensor",3.617539
"1736",2022-10-19 01:45:00,1.009170204,0.002037154,0.007897781,"sensor","sensor",3.584993
"1737",2022-10-19 02:00:00,1.009170204,0.002037154,0.003784798,"sensor","sensor",3.567048
"1738",2022-10-19 02:15:00,1.046682974,0.002037154,0.009200129,"sensor","sensor",3.574181
"1739",2022-10-19 02:30:00,1.065918824,0.002037154,0.01182659,"sensor","sensor",3.555341
"1740",2022-10-19 02:45:00,1.046682974,0.002037154,0.010788456,"sensor","sensor",3.538585
"1741",2022-10-19 03:00:00,1.027768412,0.002037154,0.011409487,"sensor","sensor",3.538121
"1742",2022-10-19 03:15:00,1.027768412,0.002037154,0.005009034,"sensor","sensor",3.52316
"1743",2022-10-19 03:30:00,1.046682974,0.002037154,0.008190368,"sensor","sensor",3.530225
"1744",2022-10-19 03:45:00,1.065918824,0.002037154,0.009530033,"sensor","sensor",3.508938
"1745",2022-10-19 04:00:00,NA,0.002037154,0.006664142,"sensor","sensor",3.52345
"1746",2022-10-19 04:15:00,0.990883486,0.002037154,0.008100223,"sensor","sensor",3.460205
"1747",2022-10-19 04:30:00,0.955225404,0.002037154,0.008711457,"sensor","sensor",3.527619
"1748",2022-10-19 04:45:00,0.903956724,0.002037154,0.007961597,"sensor","sensor",3.514928
"1749",2022-10-19 05:00:00,0.871203689,0.002037154,0.006675013,"sensor","sensor",3.475411
"1750",2022-10-19 05:15:00,0.903956724,0.006218445,0.006559836,"sensor","sensor",3.448974
"1751",2022-10-19 05:30:00,0.955225404,0.002037154,0.00285919,"sensor","sensor",3.460615
"1752",2022-10-19 05:45:00,0.903956724,0.002037154,0.00822337,"sensor","sensor",3.455235
"1753",2022-10-19 06:00:00,0.937844648,0.002037154,0.009517958,"sensor","sensor",3.446607
"1754",2022-10-19 06:15:00,0.920756598,0.002037154,0.004878595,"sensor","sensor",3.423813
"1755",2022-10-19 06:30:00,0.855241783,0.002037154,0.009203906,"sensor","sensor",3.425283
"1756",2022-10-19 06:45:00,0.920756598,0.002037154,0.013203505,"sensor","sensor",3.401597
"1757",2022-10-19 07:00:00,0.920756598,0.002037154,0.006314795,"sensor","sensor",3.411678
"1758",2022-10-19 07:15:00,0.887440555,0.002402436,0.005506213,"sensor","sensor",3.409652
"1759",2022-10-19 07:30:00,0.871203689,0.004967463,0.004821006,"sensor","sensor",3.393105
"1760",2022-10-19 07:45:00,0.903956724,0.002037154,0.006825661,"sensor","sensor",3.391009
"1761",2022-10-19 08:00:00,0.794059047,0.002037154,0.003145367,"sensor","sensor",3.399496
"1762",2022-10-19 08:15:00,0.824125787,0.002037154,0.007509127,"sensor","sensor",3.373751
"1763",2022-10-19 08:30:00,0.824125787,0.002037154,0.011637434,"sensor","sensor",3.360123
"1764",2022-10-19 08:45:00,0.779408932,0.002037154,0.008498797,"sensor","sensor",3.376181
"1765",2022-10-19 09:00:00,0.794059047,0.002037154,0.007567721,"sensor","sensor",3.3592
"1766",2022-10-19 09:15:00,0.808963318,0.002037154,0.011314283,"sensor","sensor",3.361434
"1767",2022-10-19 09:30:00,0.779408932,0.003161838,9e-04,"sensor","sensor",3.336528
"1768",2022-10-19 09:45:00,0.76500899,0.002037154,0.006965792,"sensor","sensor",3.31119
"1769",2022-10-19 10:00:00,0.808963318,0.002037154,0.006113999,"sensor","sensor",3.304433
"1770",2022-10-19 10:15:00,0.750855291,0.005822815,0.007013884,"sensor","sensor",3.305354
"1771",2022-10-19 10:30:00,0.736943966,0.00762038,0.004002382,"sensor","sensor",3.31837
"1772",2022-10-19 10:45:00,0.76500899,0.002037154,0.010904434,"sensor","sensor",3.310522
"1773",2022-10-19 11:00:00,0.750855291,0.002037154,0.009182747,"sensor","sensor",3.297743
"1774",2022-10-19 11:15:00,0.736943966,0.002037154,9e-04,"sensor","sensor",3.288213
"1775",2022-10-19 11:30:00,0.709833225,0.002037154,0.009744063,"sensor","sensor",3.270988
"1776",2022-10-19 11:45:00,0.723271197,0.00318361,9e-04,"sensor","sensor",3.26047
"1777",2022-10-19 12:00:00,0.723271197,0.002037154,0.007602196,"sensor","sensor",3.279591
"1778",2022-10-19 12:15:00,0.723271197,0.002037154,0.007183745,"sensor","sensor",3.236342
"1779",2022-10-19 12:30:00,0.709833225,0.002037154,0.005243549,"sensor","sensor",3.252879
"1780",2022-10-19 12:45:00,0.709833225,0.002037154,0.004078076,"sensor","sensor",3.249763
